playerID,bbrefID,name,pos,sec_pos,era,peak_year,debut_year,last_year,team,franchise_name,career_ab,career_h,career_hr,career_sb,career_bb,career_so,seasons,bats,ba,obp,iso,k_rate,bb_rate,contact_val,power_val,eye_val,speed_val,defense_val,con_grade,pow_grade,eye_grade,spd_grade,def_grade,avg_attr_score,rarity,is_allstar,is_hof,allstar_selections,gold_gloves,gg_bonus,defense_source
willima04,willima04,Matt Williams,3B,SS,Steroid Era (1994-2005),1995,1987,2003,SFN,San Francisco Giants,7000,1878,378,53.0,469,1363.0,17,R,0.268,0.317,0.22,0.18,0.062,43.0,77.7,18.8,46.3,84.2,D+,B+,F,D+,A-,54.0,Common,True,False,5,4,6,bbref_war
alfoned01,alfoned01,Edgardo Alfonzo,3B,2B,Steroid Era (1994-2005),2001,1995,2006,NYN,New York Mets,5385,1532,146,53.0,596,617.0,13,R,0.284,0.357,0.14,0.102,0.098,80.5,37.5,52.4,50.4,48.8,A-,D,C-,C-,D+,53.9,Common,True,False,1,0,0,bbref_war
higgibo02,higgibo02,Bobby Higginson,LF,RF,Steroid Era (1994-2005),2000,1995,2005,DET,Detroit Tigers,4910,1336,187,91.0,649,796.0,11,L,0.272,0.358,0.183,0.141,0.115,57.2,59.2,68.0,50.0,35.3,C,C,B-,C-,D,53.9,Common,False,False,0,0,0,bbref_war
piazzmi01,piazzmi01,Mike Piazza,C,,Steroid Era (1994-2005),1998,1992,2007,NYN,New York Mets,6911,2127,427,17.0,759,1113.0,18,R,0.308,0.377,0.237,0.144,0.098,93.9,86.7,52.4,18.6,18.0,A+,A,C-,F,F,53.9,Rare,True,True,12,0,0,bbref_war
willibe02,willibe02,Bernie Williams,CF,RF,Steroid Era (1994-2005),1998,1991,2006,NYA,New York Yankees,7869,2336,287,147.0,1069,1212.0,16,B,0.297,0.381,0.18,0.134,0.118,85.0,58.3,71.1,47.8,7.0,A,C,B,D+,F,53.8,Common,True,False,5,4,6,bbref_war
roberda07,roberda07,Dave Roberts,CF,RF,Steroid Era (1994-2005),2004,1999,2008,CLE,Cleveland Indians,2707,721,23,243.0,307,362.0,11,L,0.266,0.342,0.1,0.119,0.101,56.9,14.6,54.9,99.0,41.6,C,F,C-,S,D+,53.4,Common,False,False,0,0,0,bbref_war
valenjo03,valenjo03,Jose Valentin,SS,"2B,3B",Steroid Era (1994-2005),2000,1992,2007,ML4,Milwaukee Brewers,5539,1348,249,136.0,630,1294.0,16,B,0.243,0.321,0.204,0.207,0.101,9.6,70.1,55.0,64.5,67.3,F,B,C,C+,B-,53.3,Common,False,False,0,0,0,bbref_war
vaughgr01,vaughgr01,Greg Vaughn,LF,RF,Steroid Era (1994-2005),1996,1989,2003,ML4,Milwaukee Brewers,6103,1475,355,121.0,865,1513.0,16,R,0.242,0.337,0.229,0.214,0.123,5.9,81.8,75.1,54.7,49.2,F,A-,B+,C-,D+,53.3,Common,True,False,4,0,0,bbref_war
deshide01,deshide01,Delino DeShields,2B,RF,Steroid Era (1994-2005),1996,1990,2002,MON,Washington Nationals,5779,1548,80,463.0,754,1061.0,14,L,0.268,0.352,0.109,0.161,0.114,47.5,20.4,67.5,99.0,31.3,D+,D-,B-,S,D,53.1,Common,False,False,0,0,0,bbref_war
surhobj01,surhob.01,B. J. Surhoff,LF,"1B,3B,C,RF",Steroid Era (1994-2005),1996,1987,2005,ML4,Milwaukee Brewers,8258,2326,188,141.0,640,839.0,20,L,0.282,0.332,0.132,0.093,0.071,79.8,33.1,27.2,55.0,69.8,B+,D,D-,C,B-,53.0,Common,True,False,1,0,0,bbref_war
roberbi01,roberbi01,Bip Roberts,2B,"3B,RF",Steroid Era (1994-2005),1994,1986,1998,SDN,San Diego Padres,4147,1220,30,264.0,396,548.0,14,B,0.294,0.358,0.086,0.119,0.086,86.1,9.1,41.2,86.2,40.5,A,F,D+,A,D+,52.6,Common,True,False,1,0,0,bbref_war
vaughmo01,vaughmo01,Mo Vaughn,1B,,Steroid Era (1994-2005),1996,1991,2003,BOS,Boston Red Sox,5532,1620,328,30.0,725,1429.0,12,L,0.293,0.383,0.23,0.223,0.113,57.4,82.9,66.4,33.3,23.1,C,A-,B-,D,D-,52.6,Common,True,False,3,0,0,bbref_war
jahajo01,jahajo01,John Jaha,1B,,Steroid Era (1994-2005),1996,1992,2001,ML4,Milwaukee Brewers,2775,730,141,36.0,430,686.0,10,R,0.263,0.369,0.201,0.209,0.131,29.7,67.9,83.1,43.6,38.4,D-,B-,A-,D+,D,52.5,Common,True,False,1,0,0,bbref_war
gilesma01,gilesma01,Marcus Giles,2B,,Steroid Era (1994-2005),2004,2001,2007,ATL,Atlanta Braves,2934,813,76,70.0,318,523.0,7,R,0.277,0.353,0.152,0.158,0.096,57.9,44.7,50.6,59.2,48.9,C,D+,C-,C,D+,52.3,Common,True,False,1,0,0,bbref_war
jeffegr01,jeffegr01,Gregg Jefferies,1B,"2B,3B,RF",Steroid Era (1994-2005),1994,1987,2000,NYN,New York Mets,5520,1593,126,196.0,472,348.0,15,B,0.289,0.344,0.133,0.057,0.078,96.4,33.7,33.6,67.9,30.0,S,D,D,B-,D,52.3,Common,True,False,2,0,0,bbref_war
caseyse01,caseyse01,Sean Casey,1B,,Steroid Era (1994-2005),2003,1997,2008,CIN,Cincinnati Reds,5066,1531,130,18.0,477,577.0,13,L,0.302,0.367,0.145,0.102,0.085,98.9,41.1,39.9,37.3,43.1,S,D+,D,D,D+,52.1,Common,True,False,3,0,0,bbref_war
winnra01,winnra01,Randy Winn,CF,RF,Steroid Era (1994-2005),2005,1998,2010,SFN,San Francisco Giants,6186,1759,110,215.0,526,1010.0,15,B,0.284,0.343,0.132,0.148,0.077,68.1,33.6,33.0,71.7,53.6,B-,D,D,B,C-,52.0,Common,True,False,1,0,0,bbref_war
kingje01,kingje01,Jeff King,3B,"1B,2B",Steroid Era (1994-2005),1994,1989,1999,PIT,Pittsburgh Pirates,4262,1091,154,75.0,442,584.0,11,R,0.256,0.324,0.169,0.122,0.092,45.3,52.0,47.0,55.0,60.0,D+,C-,D+,C,C+,51.9,Common,False,False,0,0,0,bbref_war
cruzjo02,cruzjo02,Jose Cruz,CF,RF,Steroid Era (1994-2005),2003,1997,2008,TOR,Toronto Blue Jays,4724,1167,204,113.0,658,1147.0,15,B,0.247,0.337,0.198,0.211,0.121,12.3,66.9,74.0,62.0,43.6,F,B-,B,C+,D+,51.8,Common,False,False,0,1,2,bbref_war
hamilda02,hamilda02,Darryl Hamilton,CF,RF,Steroid Era (1994-2005),1996,1988,2001,ML4,Milwaukee Brewers,4577,1333,51,163.0,493,494.0,15,L,0.291,0.36,0.094,0.097,0.096,88.9,13.0,50.8,66.4,38.9,A,F,C-,B-,D,51.6,Common,False,False,0,0,0,bbref_war
muellbi02,muellbi02,Bill Mueller,3B,,Steroid Era (1994-2005),2002,1996,2006,SFN,San Francisco Giants,4223,1229,85,20.0,543,571.0,12,B,0.291,0.373,0.134,0.118,0.112,83.1,35.0,65.3,30.4,44.1,A-,D,B-,D,D+,51.6,Common,False,False,0,0,0,bbref_war
jenkige01,jenkige01,Geoff Jenkins,LF,RF,Steroid Era (1994-2005),2003,1998,2008,MIL,Milwaukee Brewers,4700,1293,221,32.0,418,1186.0,11,L,0.275,0.344,0.215,0.226,0.08,38.0,76.6,35.3,45.7,62.0,D,B+,D,D+,C+,51.5,Common,True,False,1,0,0,bbref_war
mclemma01,mclemma01,Mark McLemore,2B,"3B,RF,SS",Steroid Era (1994-2005),1994,1986,2004,CAL,Los Angeles Angels of Anaheim,6192,1602,53,272.0,875,983.0,20,B,0.259,0.349,0.082,0.138,0.123,43.9,6.5,75.2,75.7,56.4,D+,F,B+,B+,C,51.5,Common,False,False,0,0,0,bbref_war
whitero02,whitero02,Rondell White,LF,RF,Steroid Era (1994-2005),2000,1993,2007,MON,Washington Nationals,5357,1519,198,94.0,360,925.0,17,R,0.284,0.336,0.179,0.158,0.062,64.7,57.3,18.6,55.3,61.6,C+,C,F,C,C+,51.5,Common,True,False,1,0,0,bbref_war
caminke01,caminke01,Ken Caminiti,3B,,Steroid Era (1994-2005),1994,1987,2001,HOU,Houston Astros,6288,1710,239,88.0,727,1163.0,16,B,0.272,0.347,0.175,0.164,0.102,51.1,55.3,56.3,50.0,44.1,C-,C,C,C-,D+,51.4,Common,True,False,3,3,6,bbref_war
byrneer01,byrneer01,Eric Byrnes,LF,RF,Steroid Era (1994-2005),2005,2000,2010,OAK,Oakland Athletics,3202,827,109,129.0,253,538.0,13,R,0.258,0.32,0.181,0.153,0.072,39.5,58.5,28.1,79.6,50.8,D,C,D-,B+,C-,51.3,Common,False,False,0,0,0,bbref_war
lawtoma02,lawtoma02,Matt Lawton,RF,,Steroid Era (1994-2005),2001,1995,2006,MIN,Minnesota Twins,4763,1273,138,165.0,681,613.0,15,L,0.267,0.368,0.15,0.11,0.122,60.2,42.8,74.9,61.5,16.5,C+,D+,B,C+,F,51.2,Common,True,False,2,0,0,bbref_war
lowelmi01,lowelmi01,Mike Lowell,3B,,Steroid Era (1994-2005),2004,1998,2010,FLO,Florida Marlins,5813,1619,223,30.0,548,817.0,13,R,0.279,0.342,0.185,0.126,0.084,67.9,62.0,39.7,39.3,44.5,B-,C+,D,D,D+,50.7,Common,True,False,4,1,2,bbref_war
curtich01,curtich01,Chad Curtis,CF,RF,Steroid Era (1994-2005),1996,1992,2001,CAL,Los Angeles Angels of Anaheim,4017,1061,101,212.0,510,676.0,12,R,0.264,0.349,0.132,0.146,0.11,47.3,32.8,63.9,73.7,35.4,D+,D,C+,B,D,50.6,Common,False,False,0,0,0,bbref_war
grissma02,grissma02,Marquis Grissom,CF,RF,Steroid Era (1994-2005),1997,1989,2005,MON,Washington Nationals,8275,2251,227,429.0,553,1240.0,17,R,0.272,0.318,0.142,0.139,0.062,57.6,37.9,19.0,86.2,52.2,C,D,F,A,C-,50.6,Common,True,False,2,4,6,bbref_war
kentje01,kentje01,Jeff Kent,2B,"1B,3B",Steroid Era (1994-2005),1999,1992,2008,SFN,San Francisco Giants,8498,2461,377,94.0,801,1522.0,19,R,0.29,0.356,0.21,0.16,0.084,70.6,74.3,39.4,42.8,26.0,B,B,D,D+,D-,50.6,Common,True,True,5,0,0,bbref_war
ochoaal01,ochoaal01,Alex Ochoa,RF,,Steroid Era (1994-2005),2000,1995,2002,NYN,New York Mets,2143,597,46,56.0,203,288.0,10,R,0.279,0.344,0.143,0.121,0.085,69.2,39.7,40.6,53.3,50.4,B-,D,D+,C-,C-,50.6,Common,False,False,0,0,0,bbref_war
francju01,francju01,Julio Franco,SS,"1B,2B",Steroid Era (1994-2005),1994,1982,2007,CLE,Cleveland Indians,8677,2586,173,281.0,917,1341.0,25,R,0.298,0.365,0.119,0.138,0.094,85.1,26.1,49.0,65.9,25.2,A,D-,D+,B-,D-,50.3,Common,True,False,3,0,0,bbref_war
morriha02,morriha02,Hal Morris,1B,,Steroid Era (1994-2005),1994,1988,2000,CIN,Cincinnati Reds,3998,1216,76,45.0,356,548.0,14,L,0.304,0.361,0.129,0.124,0.081,95.2,32.6,36.3,44.5,42.7,S,D,D,D+,D+,50.3,Common,False,False,0,0,0,bbref_war
kendaja01,kendaja01,Jason Kendall,C,,Steroid Era (1994-2005),2004,1996,2010,PIT,Pittsburgh Pirates,7627,2195,75,189.0,721,686.0,16,R,0.288,0.366,0.09,0.079,0.083,89.9,11.9,38.6,60.3,50.3,A,F,D,C+,C-,50.2,Common,True,False,3,0,0,bbref_war
mientdo01,mientdo01,Doug Mientkiewicz,1B,,Steroid Era (1994-2005),2004,1998,2009,MIN,Minnesota Twins,3312,899,66,14.0,438,472.0,13,L,0.271,0.36,0.133,0.123,0.114,61.1,35.3,67.6,27.2,57.7,C+,D,B-,D-,C,49.8,Common,False,False,0,1,2,bbref_war
whitema01,whitema01,Mark Whiten,RF,,Steroid Era (1994-2005),1995,1990,2000,CLE,Cleveland Indians,3104,804,105,78.0,378,712.0,15,B,0.259,0.341,0.156,0.203,0.108,27.3,44.2,61.2,57.8,58.1,D-,D+,C+,C,C,49.7,Common,False,False,0,0,0,bbref_war
burnije01,burnije01,Jeromy Burnitz,RF,,Steroid Era (1994-2005),2000,1993,2006,MIL,Milwaukee Brewers,5710,1447,315,74.0,739,1376.0,16,L,0.253,0.345,0.228,0.209,0.112,19.5,82.0,65.8,41.5,38.7,F,A-,B-,D+,D,49.5,Common,True,False,1,0,0,bbref_war
hoilech01,hoilech01,Chris Hoiles,C,,Steroid Era (1994-2005),1994,1989,1998,BAL,Baltimore Orioles,2820,739,151,5.0,435,616.0,10,R,0.262,0.366,0.205,0.185,0.131,35.0,69.7,82.7,14.7,44.9,D,B-,A-,F,D+,49.4,Common,False,False,0,0,0,bbref_war
martida01,martida01,Dave Martinez,CF,"1B,RF",Steroid Era (1994-2005),1994,1986,2001,CHN,Chicago Cubs,5795,1599,91,183.0,567,893.0,20,L,0.276,0.341,0.113,0.139,0.088,61.7,22.2,43.3,67.2,51.9,C+,D-,D+,B-,C-,49.3,Common,False,False,0,0,0,bbref_war
leetr01,leetr01,Travis Lee,1B,,Steroid Era (1994-2005),2002,1998,2006,ARI,Arizona Diamondbacks,3740,958,115,59.0,457,704.0,10,L,0.256,0.337,0.152,0.166,0.108,33.7,43.2,61.7,54.4,51.8,D,D+,C+,C-,C-,49.0,Common,False,False,0,0,0,bbref_war
vandejo02,vandejo02,John Vander Wal,RF,1B,Steroid Era (1994-2005),1998,1991,2004,COL,Colorado Rockies,2751,717,97,38.0,385,698.0,16,L,0.261,0.351,0.181,0.221,0.122,24.2,58.9,74.3,45.8,41.2,D-,C,B,D+,D+,48.9,Common,False,False,0,0,0,bbref_war
fullmbr01,fullmbr01,Brad Fullmer,1B,,Steroid Era (1994-2005),2000,1997,2004,MON,Washington Nationals,2789,778,114,32.0,216,373.0,8,L,0.279,0.336,0.207,0.122,0.07,69.4,73.4,26.8,39.5,35.0,B-,B,D-,D,D,48.8,Common,False,False,0,0,0,bbref_war
wilkebr01,wilkebr01,Brad Wilkerson,LF,"1B,RF",Steroid Era (1994-2005),2005,2001,2008,MON,Washington Nationals,3187,788,122,53.0,492,947.0,9,L,0.247,0.35,0.193,0.254,0.132,1.4,65.0,83.8,45.1,48.7,F,B-,A-,D+,D+,48.8,Common,False,False,0,0,0,bbref_war
jeterde01,jeterde01,Derek Jeter,SS,,Steroid Era (1994-2005),2004,1995,2014,NYA,New York Yankees,11195,3465,260,358.0,1082,1840.0,20,R,0.31,0.377,0.13,0.147,0.087,94.8,31.8,41.7,67.5,7.0,A+,D,D+,B-,F,48.6,Common,True,True,14,5,6,bbref_war
stanlmi02,stanlmi02,Mike Stanley,C,1B,Steroid Era (1994-2005),1994,1986,2000,TEX,Texas Rangers,4222,1138,187,13.0,652,929.0,18,R,0.27,0.37,0.188,0.187,0.131,42.4,61.9,83.1,36.0,19.0,D+,C+,A-,D,F,48.5,Common,True,False,1,0,0,bbref_war
benarma01,benarma01,Marvin Benard,CF,RF,Steroid Era (1994-2005),1999,1995,2003,SFN,San Francisco Giants,2630,714,54,105.0,265,454.0,9,L,0.271,0.343,0.13,0.155,0.09,52.8,32.1,45.4,68.5,42.9,C-,D,D+,B-,D+,48.3,Common,False,False,0,0,0,bbref_war
nilssda01,nilssda01,Dave Nilsson,C,"1B,RF",Steroid Era (1994-2005),1996,1992,1999,ML4,Milwaukee Brewers,2779,789,105,15.0,320,424.0,8,L,0.284,0.356,0.177,0.135,0.102,71.1,56.6,56.0,23.2,34.5,B,C,C,D-,D,48.3,Common,True,False,1,0,0,bbref_war
renteed01,renteed01,Edgar Renteria,SS,,Steroid Era (1994-2005),2004,1996,2011,SLN,St. Louis Cardinals,8142,2327,140,294.0,718,1182.0,16,R,0.286,0.343,0.112,0.132,0.08,73.9,23.3,35.7,69.2,39.5,B,D-,D,B-,D,48.3,Common,True,False,5,2,4,bbref_war
sandede02,sandede02,Deion Sanders,CF,RF,Steroid Era (1994-2005),1994,1989,2001,ATL,Atlanta Braves,2123,558,39,186.0,159,352.0,11,L,0.263,0.319,0.13,0.152,0.069,44.5,29.7,25.2,99.0,42.9,D+,D-,D-,S,D+,48.3,Common,False,False,0,0,0,bbref_war
guillca01,guillca01,Carlos Guillen,SS,"2B,3B",Steroid Era (1994-2005),2004,1998,2011,DET,Detroit Tigers,4673,1331,124,74.0,510,804.0,14,B,0.285,0.355,0.158,0.153,0.097,67.3,46.9,51.6,47.6,27.5,B-,D+,C-,D+,D-,48.2,Common,True,False,3,0,0,bbref_war
evereca01,evereca01,Carl Everett,CF,RF,Steroid Era (1994-2005),2000,1993,2006,NYN,New York Mets,4809,1304,202,107.0,442,1021.0,16,B,0.271,0.341,0.19,0.19,0.082,43.3,63.1,37.7,54.8,41.5,D+,C+,D,C-,D+,48.1,Common,True,False,2,0,0,bbref_war
gonzaju03,gonzaju03,Juan Gonzalez,RF,,Steroid Era (1994-2005),1997,1989,2005,TEX,Texas Rangers,6556,1936,434,26.0,457,1273.0,17,R,0.295,0.343,0.265,0.178,0.064,71.8,99.0,20.7,29.7,19.4,B,S,D-,D-,F,48.1,Common,True,False,3,0,0,bbref_war
velarra01,velarra01,Randy Velarde,2B,"3B,RF,SS",Steroid Era (1994-2005),1996,1987,2002,NYA,New York Yankees,4244,1171,100,78.0,463,853.0,18,R,0.276,0.352,0.132,0.179,0.097,51.3,32.9,51.4,53.4,50.3,C-,D,C-,C-,C-,47.9,Common,False,False,0,0,0,bbref_war
tuckemi01,tuckemi01,Michael Tucker,RF,,Steroid Era (1994-2005),2001,1995,2006,KCA,Kansas City Royals,4083,1047,125,114.0,490,960.0,14,L,0.256,0.339,0.167,0.207,0.105,23.4,50.6,59.3,62.3,43.2,D-,C-,C,C+,D+,47.8,Common,False,False,0,0,0,bbref_war
biggicr01,biggicr01,Craig Biggio,2B,"C,RF",Steroid Era (1994-2005),1998,1988,2007,HOU,Houston Astros,10876,3060,291,414.0,1160,1753.0,20,R,0.281,0.363,0.152,0.141,0.094,66.8,44.2,48.2,70.3,9.2,B-,D+,D+,B,F,47.7,Common,True,True,7,4,6,bbref_war
catalfr01,catalfr01,Frank Catalanotto,LF,"1B,2B,RF",Steroid Era (1994-2005),2004,1997,2010,TEX,Texas Rangers,3824,1113,84,45.0,331,492.0,14,L,0.291,0.357,0.154,0.115,0.078,83.8,45.8,33.4,44.0,31.7,A-,D+,D,D+,D,47.7,Common,False,False,0,0,0,bbref_war
coninje01,coninje01,Jeff Conine,1B,RF,Steroid Era (1994-2005),2000,1990,2007,FLO,Florida Marlins,6957,1982,214,54.0,671,1168.0,20,R,0.285,0.347,0.158,0.15,0.086,68.1,46.7,41.5,42.8,39.6,B-,D+,D+,D+,D,47.7,Common,True,False,2,0,0,bbref_war
hammoje01,hammoje01,Jeffrey Hammonds,RF,,Steroid Era (1994-2005),1999,1993,2005,BAL,Baltimore Orioles,3032,824,110,67.0,292,596.0,15,R,0.272,0.338,0.177,0.176,0.086,47.6,56.4,41.4,54.0,39.0,D+,C,D+,C-,D,47.7,Common,True,False,1,0,0,bbref_war
glanvdo01,glanvdo01,Doug Glanville,CF,RF,Steroid Era (1994-2005),2000,1996,2004,PHI,Philadelphia Phillies,3964,1100,59,168.0,208,502.0,10,R,0.277,0.315,0.103,0.119,0.049,68.6,17.1,7.1,81.5,63.2,B-,F,F,A-,C+,47.5,Common,False,False,0,0,0,bbref_war
lewisda01,lewisda01,Darren Lewis,CF,RF,Steroid Era (1994-2005),1996,1990,2002,SFN,San Francisco Giants,4081,1021,27,247.0,403,514.0,15,R,0.25,0.323,0.072,0.113,0.089,41.5,1.0,43.6,86.5,64.7,D+,F,D+,A,C+,47.5,Common,False,False,0,1,2,bbref_war
spiveju01,spiveju01,Junior Spivey,2B,,Steroid Era (1994-2005),2004,2001,2005,ARI,Arizona Diamondbacks,1553,419,48,32.0,175,373.0,6,R,0.27,0.354,0.166,0.21,0.099,36.6,51.1,52.9,51.6,45.5,D,C-,C-,C-,D+,47.5,Common,True,False,1,0,0,bbref_war
braggda01,braggda01,Darren Bragg,RF,,Steroid Era (1994-2005),2000,1994,2004,BOS,Boston Red Sox,2461,627,46,56.0,304,570.0,14,L,0.255,0.34,0.126,0.203,0.108,22.7,31.0,61.8,57.8,63.8,D-,D,C+,C,C+,47.4,Common,False,False,0,0,0,bbref_war
morame01,morame01,Melvin Mora,3B,"RF,SS",Steroid Era (1994-2005),2004,1999,2011,BAL,Baltimore Orioles,5422,1503,171,93.0,520,953.0,14,R,0.277,0.35,0.154,0.156,0.085,58.6,44.3,40.4,48.8,44.9,C,D+,D+,D+,D+,47.4,Common,True,False,2,0,0,bbref_war
goodwto01,goodwto01,Tom Goodwin,CF,RF,Steroid Era (1994-2005),1998,1991,2004,LAN,Los Angeles Dodgers,3846,1029,24,369.0,365,660.0,16,L,0.268,0.332,0.072,0.156,0.086,48.5,1.0,41.3,99.0,46.0,D+,F,D+,S,D+,47.2,Common,False,False,0,0,0,bbref_war
posadjo01,posadjo01,Jorge Posada,C,,Steroid Era (1994-2005),2003,1995,2011,NYA,New York Yankees,6092,1664,275,20.0,936,1453.0,17,B,0.273,0.374,0.201,0.203,0.131,41.9,69.4,82.9,21.8,19.4,D+,B-,A-,D-,F,47.1,Common,True,False,5,0,0,bbref_war
konerpa01,konerpa01,Paul Konerko,1B,,Steroid Era (1994-2005),2005,1997,2014,CHA,Chicago White Sox,8393,2340,439,9.0,921,1391.0,19,R,0.279,0.354,0.208,0.146,0.097,62.8,71.5,51.3,29.1,20.3,C+,B,C-,D-,D-,47.0,Common,True,False,6,0,0,bbref_war
frymatr01,frymatr01,Travis Fryman,3B,SS,Steroid Era (1994-2005),1996,1990,2002,DET,Detroit Tigers,6481,1776,223,72.0,602,1369.0,13,R,0.274,0.336,0.169,0.19,0.084,46.3,52.0,39.0,48.0,49.3,D+,C-,D,D+,D+,46.9,Common,True,False,5,1,2,bbref_war
matthga02,matthga02,Gary Matthews,CF,RF,Steroid Era (1994-2005),2003,1999,2010,TEX,Texas Rangers,4103,1056,108,95.0,454,849.0,15,B,0.257,0.332,0.148,0.184,0.099,30.3,41.5,52.9,60.4,49.4,D,D+,C-,C+,D+,46.9,Common,True,False,1,0,0,bbref_war
anderga01,anderga01,Garret Anderson,LF,RF,Steroid Era (1994-2005),2002,1994,2010,ANA,Los Angeles Angels of Anaheim,8640,2529,287,80.0,429,1224.0,17,L,0.293,0.324,0.168,0.134,0.047,80.7,52.6,4.9,45.1,50.4,A-,C-,F,D+,C-,46.7,Common,True,False,3,0,0,bbref_war
kaplega01,kaplega01,Gabe Kapler,CF,RF,Steroid Era (1994-2005),2003,1998,2010,BOS,Boston Red Sox,2983,799,82,77.0,269,480.0,14,R,0.268,0.329,0.152,0.146,0.082,51.4,44.1,37.2,58.6,42.2,C-,D+,D,C,D+,46.7,Common,False,False,0,0,0,bbref_war
lansimi01,lansimi01,Mike Lansing,2B,"3B,SS",Steroid Era (1994-2005),1998,1993,2001,MON,Washington Nationals,4150,1124,84,119.0,299,570.0,10,R,0.271,0.324,0.13,0.126,0.066,59.6,33.1,23.0,65.1,52.9,C,D,D-,B-,C-,46.7,Common,False,False,0,0,0,bbref_war
randajo01,randajo01,Joe Randa,3B,,Steroid Era (1994-2005),2001,1995,2006,KCA,Kansas City Royals,5428,1543,123,42.0,432,738.0,13,R,0.284,0.339,0.141,0.123,0.072,74.5,38.8,28.4,42.1,49.5,B,D,D-,D+,D+,46.7,Common,False,False,0,0,0,bbref_war
cabreor01,cabreor01,Orlando Cabrera,SS,2B,Steroid Era (1994-2005),2004,1997,2011,MON,Washington Nationals,7562,2055,123,216.0,514,745.0,18,R,0.272,0.317,0.118,0.091,0.063,69.9,26.9,19.6,68.9,47.7,B-,D-,F,B-,D+,46.6,Common,False,False,0,2,4,bbref_war
belliro01,belliro01,Ronnie Belliard,2B,3B,Steroid Era (1994-2005),2005,1998,2010,MIL,Milwaukee Brewers,5045,1377,114,43.0,488,797.0,15,R,0.273,0.338,0.142,0.142,0.087,57.6,39.7,42.4,41.2,51.8,C,D,D+,D+,C-,46.5,Common,True,False,1,0,0,bbref_war
graffto01,graffto01,Tony Graffanino,2B,"3B,SS",Steroid Era (1994-2005),2002,1996,2009,CHA,Chicago White Sox,2810,746,58,53.0,275,486.0,16,R,0.265,0.335,0.128,0.155,0.088,46.5,31.2,42.9,54.3,57.8,D+,D,D+,C-,C,46.5,Common,False,False,0,0,0,bbref_war
vinafe01,vinafe01,Fernando Vina,2B,,Steroid Era (1994-2005),1998,1993,2004,SLN,St. Louis Cardinals,4240,1196,40,116.0,288,292.0,12,L,0.282,0.348,0.097,0.062,0.061,88.4,14.6,18.2,60.8,50.6,A,F,F,C+,C-,46.5,Common,True,False,1,2,4,bbref_war
durhara01,durhara01,Ray Durham,2B,,Steroid Era (1994-2005),2002,1995,2008,CHA,Chicago White Sox,7408,2054,192,273.0,820,1201.0,16,B,0.277,0.352,0.158,0.144,0.098,61.9,47.2,52.4,68.0,2.5,C+,D+,C-,B-,F,46.4,Common,True,False,2,0,0,bbref_war
paytoja01,paytoja01,Jay Payton,CF,RF,Steroid Era (1994-2005),2004,1998,2010,NYN,New York Mets,4154,1157,119,47.0,255,503.0,14,R,0.279,0.323,0.147,0.112,0.057,71.4,40.1,14.3,45.2,61.1,B,D+,F,D+,C+,46.4,Common,False,False,0,0,0,bbref_war
singlch01,singlch01,Chris Singleton,CF,RF,Steroid Era (1994-2005),2002,1999,2005,CHA,Chicago White Sox,2230,609,45,81.0,130,343.0,6,L,0.273,0.312,0.141,0.143,0.054,57.6,38.3,11.8,70.7,53.8,C,D,F,B,C-,46.4,Common,False,False,0,0,0,bbref_war
bellhma01,bellhma01,Mark Bellhorn,2B,3B,Steroid Era (1994-2005),2003,1997,2007,OAK,Oakland Athletics,2107,484,69,30.0,346,723.0,12,B,0.23,0.341,0.164,0.291,0.139,1.0,49.7,90.8,47.4,41.9,F,D+,A+,D+,D+,46.2,Common,False,False,0,0,0,bbref_war
martial03,martial03,Al Martin,LF,RF,Steroid Era (1994-2005),1998,1992,2003,PIT,Pittsburgh Pirates,4242,1172,132,173.0,390,879.0,12,L,0.276,0.339,0.168,0.188,0.083,49.3,51.2,38.7,70.7,21.3,D+,C-,D,B,D-,46.2,Common,False,False,0,0,0,bbref_war
weisswa01,weisswa01,Walt Weiss,SS,,Steroid Era (1994-2005),1994,1987,2000,OAK,Oakland Athletics,4686,1207,25,96.0,658,658.0,14,B,0.258,0.351,0.068,0.121,0.121,47.1,1.0,73.9,59.2,49.8,D+,F,B,C,D+,46.2,Common,True,False,1,0,0,bbref_war
ausmubr01,ausmubr01,Brad Ausmus,C,,Steroid Era (1994-2005),2001,1993,2010,HOU,Houston Astros,6279,1579,80,102.0,634,1034.0,19,R,0.251,0.325,0.092,0.147,0.09,33.8,11.9,45.2,56.8,81.1,D,F,D+,C,A-,45.8,Common,True,False,1,3,6,bbref_war
brosisc01,brosisc01,Scott Brosius,3B,RF,Steroid Era (1994-2005),1996,1991,2001,OAK,Oakland Athletics,3889,1001,141,57.0,348,699.0,11,R,0.257,0.323,0.164,0.162,0.08,36.3,49.6,36.1,48.2,58.9,D,D+,D,D+,C,45.8,Common,True,False,1,1,2,bbref_war
galaran01,galaran01,Andres Galarraga,1B,,Steroid Era (1994-2005),1994,1985,2004,MON,Washington Nationals,8096,2333,399,128.0,583,2003.0,20,R,0.288,0.347,0.211,0.225,0.065,52.0,73.5,22.1,47.2,34.3,C-,B,D-,D+,D,45.8,Common,True,False,5,2,4,bbref_war
